id,title,rating,number_of_ratings,country,genre,director,age_rate,year,review_count,duration_minutes
0.09620621146398389,0.10291834986549499,-0.45025080592072786,-0.3701313221347593,-0.5733334712242465,мультфильм,0.4253790687772611,0.7719458644755839,-0.17854116227983527,-0.01686709459519285,-0.00022625992745093463
0.09967825726524941,0.10643088516872415,-0.28123568576507546,-0.370168269937728,-0.33638119247757714,боевик,0.43007108107911035,-0.42281854861729945,-0.17854116227983527,-0.10451099943571339,-0.22399732817639414
0.10315030306651493,0.1099434204719533,0.5638399150131893,-0.3702199968618842,1.085332480002439,мелодрама,0.43476309338095964,-0.42281854861729945,-0.17854116227983527,-0.22136953922307412,1.0291206540176878
0.10662234886778044,0.11345595577518246,1.5779306359471064,-0.37116586061788376,3.691807546215802,мультфильм,0.43945510568280893,4.356239103754234,0.32452781063967484,-0.01686709459519285,-0.00022625992745093463
0.11009439466904596,0.11696849107841162,0.22580967470188457,-0.3724590337217894,-0.5733334712242465,драма,0.3456148596458235,-0.42281854861729945,-0.807377378429223,-0.3966573489041152,0.22354480832149226
0.11356644047031146,0.12048102638164078,1.0708852754801494,-0.37364136341678883,0.13752336501576165,драма,0.44414711798465817,-0.42281854861729945,0.07299332417991979,-0.45508661879779555,3.2668313365071198
0.11703848627157698,0.12399356168486994,0.056794554546230724,-0.3738261024316325,-0.5733334712242465,драма,0.44883913028650746,1.9667102775684673,-0.05277391904995775,-0.45508661879779555,-0.00022625992745093463
0.1205105320728425,0.1275060969880991,-0.45025080592072786,-0.3754887535652255,-0.5733334712242465,комедия,0.45353114258835675,-0.42281854861729945,0.827596783559185,-0.48430125374463573,-1.0295731738725897
0.123982577874108,0.13101863229132826,0.22580967470188457,-0.3756365447771004,-0.5733334712242465,драма,-0.12358637053910368,-0.42281854861729945,-0.05277391904995775,-0.45508661879779555,0.22354480832149226
0.12745462367537352,0.1345311675945574,2.253991116569719,-0.37752088272850576,0.37447564376243103,аниме,0.458223154890206,-0.42281854861729945,0.827596783559185,-0.45508661879779555,-1.0743273875223782
0.13092666947663903,0.13804370289778656,-0.9572961663876864,-0.3780750997730367,-0.5733334712242465,криминал,0.4629151671920553,-0.42281854861729945,-1.8135153242682431,0.3629231597137295,-0.00022625992745093463
0.13439871527790453,0.14155623820101573,0.7328550351688417,-0.37984120475494215,0.37447564376243103,аниме,0.46760717949390457,-0.42281854861729945,0.07299332417991979,-0.45508661879779555,-0.984818960222801
0.13787076107917007,0.14506877350424488,-0.11222056560942163,-0.3815260245703163,-0.5733334712242465,детектив,0.4722991917957538,-0.42281854861729945,-0.30430840550971283,-0.42587198385095537,0.08928216737212634
0.14134280688043557,0.14858130880747406,-0.28123568576507546,-0.38156297237328507,-0.33638119247757714,ужасы,-1.2309012737755318,-0.42281854861729945,0.32452781063967484,-0.2797988091167545,-0.22399732817639414
